,file,text
919,files_original/AUD-20221028-WA0005.opus, o meu daniel não tenho mais como tirar essa lista que essa lista é bem fácil de colocar mais pessoas é só copiar e colar e botar o nome da empresa que quiser e se as pessoas quiser sabotar as pessoas a bota mas assim ó já tá sendo investigado lá nós entramos com o processo já já tá tudo já tá andamento já investigação já estão chegando na pessoa que iniciou a lista tá tudo certo já
920,files_original/AUD-20221021-WA0016.opus, НУНКА
921,files_original/AUD-20221030-WA0079.opus," Piazada, a partir de segunda-feira ninguém vai mais trabalhar, ninguém. Nós vamos lá na empresa do Jader, na chácara dele, cada um vai pegar um pedaço e vamos embora lá. Ninguém vai mais trabalhar. Filha da puta, esse chifrudo me ganha uma eleição, cara. Não dá para entender, velho, não dá para entender, cara."
922,files_original/AUD-20210112-WA0016.opus, bom dia bom dia tudo tranquilo é vocês vocês é que escolhem o que vocês querem aí veja quantas pessoas e o que vocês querem daí só passa a mim o que vocês acham pra mim tanto faz o serviço é o mesmo né aí o que vocês quiser só passar aí que nós fazemos beleza
923,files_original/AUD-20200625-WA0010.opus," Se esse bicho vim pra cá, olha ali ó Já carnearam ali Deu 14 quilos, bicho velho Diz que é uma carne especial Que tomate Não vem pra casa, bicho, comer tudo das roças Mas se vim, eu tiroteio na roça Olha o tamanho do dinheiro"
924,files_original/AUD-20210305-WA0030.opus," Finalmente chegou a sexta-feira, cara. Ninguém aguentava mais essa semana, cara. Final de semana o bicho vai pegar, cara. O Tibério já tá avisado, cara. O gole já tá gelando. E o gelo a mãe já fez, cara. Ninguém me seguiu, cara. Sextou com gol pancadão do Joaquim Rota. E aí"
925,files_original/AUD-20220429-WA0010.opus," Se eu fosse o promotor, colocava essa véia aí na cadeia, incomunicável, só por ter criticado a prefeitura. O que essa véia entende de saneamento básico, de que que entende? Isso aí é uma coisa que tem que aplaudir, ainda mais na zona. Tem uma demanda maior ainda de lavar a perereca. Isso aí tem que aplaudir, tem que votar esse prefeito aí pra reeleição, governador, sei lá. Esse merece, parabéns Né Vai lá na zona, pelo menos as queridas Estão sempre cheirosas, né Isso que importa"
926,files_original/AUD-20210822-WA0013.opus," Eu tô muito louco ainda, Piada. Nossa Senhora, Brasileira."
927,files_original/AUD-20220115-WA0005.opus," Sexta-feira, uma hora dessa, até a PRF errando a rotatória. Imagina eu mais tarde, quando chegar em Montes Claros. Eu vou fazer igual aquele dia que eu entrei dentro do hospital, pedi dois X-Tudo e duas Heineken. Já pensou?"
928,files_original/AUD-20200715-WA0013.opus," Jacareu de... Boa tarde, Jacareu de..."
929,files_original/AUD-20230510-WA0027.mp3," E aí, Ramon. E aí, galera da curva aí. Vou falar rápido pra não acabar se emocionando aí. Time Paz do Corso 76, quando na despedida, no último ano do Jorcilio Krieger. Sérgio, Jairo, Emerson, Vicente, Dayoto, Luiz Carlos, Robertan, Zé Carlos, Humberto, Alfredo e Nenê Paulinho, Osmarzinho e Uta e Eli Adilson, Luizinho e Aladim Artilheiros daquela equipe de 76 Eli e Luizinho, 19 gols Que maço Que maço Que maço Não tem pra ninguém bater esse time Que não tem pra ninguém Tem pra Lazareto, filho da puta de time do caralho Nenhuma bater esse time E aí"
930,files_original/AUD-20201106-WA0019.aac, I... I... I...
931,files_original/AUD-20200508-WA0001.opus," Estamos aí no rancho, com a gorgizada, o César, o Andrézão, o Pocah Prosa e o Cabelo. Estamos aí tomando um quentão, um chimarrão e um pinhão. Um ovo de codorna, um salame e pepino. Quentão, ovo de codorna e salame. Nós queríamos botar a música aí, Corpo Exualepado, e oferecer para o nosso amigo Cabelo. oferecer pro nosso amigo Cabelo que o bichinho tá feio da fita abraço Cabelo eu acho que o bicho tá com o coronavírus não sei não ele tá se metendo muito em aglomeração esse rapazinho aí beleza meu irmão, abraço valeu Leonardo, um grande abraço pra você meu irmão pra você, pro Cabelo e pra todos os pessoal bacana o pessoal tá laçando a boa, né tomando um quentão comendo um salame lá, um ovo de codorna é isso, o pessoal bacana uma barbaridade, Leonardo eu tenho uns pedidos aqui na frente, mas até o final do programa damos um jeito aí pra você, tem mais duas horas praticamente de programa, damos um jeito grande abraço aí pra você, meu amigo fica com Deus, viu? Boa noite"
932,files_original/AUD-20210302-WA0043.opus," Boa noite pessoal, vou dar uma olhada embaixo a tubata que tá chegando ali, só pra vocês verem a manobra do nosso tubateiro de Fragosos, nosso grande amigo."
933,files_original/AUD-20221125-WA0019.opus," E aí Lucas, beleza? Nossa cara, é foda Nossa, eu vi ela lá Na festinha do DC Nossa Eu gosto dessa menina, cara Tô falando do meu coração mesmo, cara Tô em casa agora, no carro Nossa, vim mal pra casa Assim, ó Não é porque eu bebi Mas é que eu Sabe a agonia que a gente tem no coração Nossa Eu gosto muito dessa menina, cara Eu gosto muito mesmo E Essas três dias sem falar com ela Nossa Nossa, tô bem desanimado Com as coisas Nossa Eu não sou de me entregar assim, mas Eu me entreguei dessa vez Eu não aguento mais, cara Eu não aguento mais Nossa, é foda, Lucas Meu Deus, cara Quando a gente gosta de uma pessoa Olha, a gente Meu Deus, cara Eu tô bem desanimado Com as coisas que acontecem E ela tava muito feliz lá E eu tava Tava cabisbaixo pra cá Eu gosto da galinha O que eu tô passando hoje Eu não desejo pra ninguém Eu não desejo pra ninguém Eu preciso desabafar com alguém Você é meu parceiro E Amanhã Não sei o que vai ser de mim Quando a gente gosta a menina. Ai, eu não quero mais gostar de ninguém, cara. Eu sou um cara tão gente boa. Pô, entreguei coração pra ela, fiz escambar. Eu tô sofrendo muito por essa menina. Ô, Lucas. Nossa, cara. É uma dor muito grande. Nossa, que dor, amigo. Que dor."
934,files_original/AUD-20210911-WA0007.opus," E chegou a ter uma esperada sexta, os guris só estavam por isso aqui ó"
935,files_original/AUD-20200322-WA0027.opus," Oi, se tiveres um baseadinho, traz para a avó, tá? Porque agora eu não estou saindo dentro de casa. E uma cachaçinha, uma cervejinha que eu aceito. Beijo."
936,files_original/AUD-20220825-WA0050.opus," Gente, eu não sei se mais alguém ouviu ou mais alguém viu, mas a gente tava vindo da Campina. E desde aquela descida da Campina a gente viu na resta do tabuado uma luz muito forte. E quando a gente chegou ali no Aras da Doutora Sônia, mais ou menos naquela curva ali, a gente parou a moto e aquele negócio de luz parou super baixinho, parou em cima de nós também. Só que eu não consegui pegar o celular pra gravar. E nós fiquemos olhando aquele negócio redondo, a lataria embaixo dele era branca, cheia de luz. Quando eu tomei coragem de pegar o celular pra filmar, ele arrancou assim, como se ele tivesse arrancado do céu e saiu um jato de fogo na parte de trás. Muita gente pode achar que é mentira, mas muita gente, gente do céu. Nós não conseguimos filmar, mas eu acredito que possa ser um disco voador."
937,files_original/AUD-20230421-WA0012.mp3," Celta Dueto de Mafra Santa Catarina Palmeiras virar de costas e arrebolar Rock Power Alto Valentes Módulos Tarefs Os quebradeiros, tem que ser Os quebradeiros que tá lançando Essa é a nova, tá ritmada Essa é a tua tuba até a palmeira Virar de costas e arrebolar É uma chandeli"
938,files_original/AUD-20210316-WA0004.opus," Ô, Nigo, eu acredito que... Eu tava falando agora com o coronel Adroaldo. Eu acredito que essa semana vai ter notícia. Porque tem que fazer um preparo bem feito pra quando pegar, pegar isso tudo de uma vez só. Entendeu? Com a APF e mais o Exército. Então, ele tá tendo cautela aí pra... Quando eu pôr o assapãozinho pra pegar, pegar todos eles de uma vez só. E daí pra rede nacional. porque não tem mais condições de o país ficar nessa situação. Chegou um ponto intolerável. O povo bandido, o governador bandido, as emissoras de televisão, nenhuma anunciou nada do que passou no dia 14, que todo mundo foi para a rua, todos ficaram quietinhos, com o rabo no meio das pernas, os repórteres são todos filhas da puta, e não fizeram nem nada, nada, nada, nada. São tudo comunistas de esquerda e só pensam em defender o deles e mais nada, os deputados e governadores tudo roubando. Então, a anarquia chegou a um ponto que está intolerável e o povo está indo para a rua mesmo. Foi lá para o quartel, eu acompanhei bem os WhatsApps de meio mundo do Brasil. Então, o centro de inteligência do exército funcionou bem, está todo mundo bem atento. Vamos ver o que vai dar agora. Vamos aguardar, mas vai ter surpresa."
939,files_original/AUD-20220411-WA0031.m4a," Nem que eu ajude com pouco mais de dinheiro, porque eu quando estou tomando uma cervejinha bem gelada, eu gosto de comer uma carne no sal grosso, eu sozinho uma carninha no sal grosso, eu como de 6 a 7 kg com pão, é dois palitos para mim comer 15, 20 pão com carne dentro, por causa da cerveja, a cerveja me dá fome, quando estou tomando me dá fome, já cheguei a comer 25 Com carne dentro. Mas é gostoso. Pão francês bem fresquinho. Só rasga o pão. Joga a carnona no meio. Se tiver maionese. É carne assada e maionese dentro do pão. Uns 25 pães eu como. Mas é bom. Com cervejinha bem gelada."
940,files_original/AUD-20220210-WA0026.opus," Boa tarde meu amigo, seu Verde, como tá? Tudo bom? Me falaram que você tem o apelido Verde, é verdade? Saúde para você, muitos anos de vida ainda, né? E muito sucesso na vida, e uma família bastante gloriosa e vitoriosa. pra você tudo de bom, né meu amigo? um abraço bem forte no coração e um quebra costela do amigo aqui, Marcelino da Schnapsburg, ah! então, viu? muito bom tudo de bom pra você, tá bom? obrigado tchau, tchau"
941,files_original/AUD-20201127-WA0051.mp3," Eu tenho o Reineke, Bandi, Reineke e a Mastelma. Bandi só tenho uma, e daí tenho o Polar de Latam. É a sexta-feira, o caminhão da Rally que já tá chegando! Daqui a pouco eu destampo a uma. Eu tenho o Rannik, Bandi, Rannik e a Mastel Bandi só tenho uma E daí tenho o Polar de Latam Bandi, Bandi, Rannik, Rannik, Polar de Latam Beba mais, demônio Beba mais, vai inchar os pés, vai inchar a cara Beba mais, demônio E aí"
942,files_original/AUD-20230102-WA0026.opus," Enfrente a curva do pavanela, subindo de Curupá para cima, bem na curva ali. Beleza?"
943,files_original/AUD-20190404-WA0007.opus," Lógico, perdoou mentindo, né? Contando mentira. A hora que eu falar assim pra ela a verdade, tá? Contar a verdade, que vocês só sabem contar mentira, tá? Sua vadia. Você não me chama de vadia não, tá, Marta? Você não me chama de vadia que você não me conhece, sua puta rampeira."
944,files_original/AUD-20200829-WA0028.mp3," Hoje eu não tô muito bom pra beber não Hoje eu tô excelente Ha ha, vai dar o deboi"
945,files_original/AUD-20230602-WA0023.m4a," Mas de bonito, ó! Meu Deus, que gostosão, né? E solteiro deve chover, mulher. Nossa Senhora, né? E se ele não quer casar, porque a vida que eles têm, né, na estrada, livre, né, ninguém incomoda. Nossa, que cara, que homem bacana, né? Se eu tivesse uns 50, eu já me juntava com ele. Só para ir viajar com ele."
946,files_original/AUD-20200403-WA0035.opus," Ah, eu não vejo a hora de ver meus amigos, cara. Eu tô com saudade. Eu se acho sozinho, cara."
947,files_original/AUD-20200930-WA0052.mp3," Felipe Felipe Felipe Felipe Felipe boa tarde Olha Felipe, mas eu to tão ervora que você nem imagina Vocês estão enganados, vocês estão morando no lugar errado Não é porque a casa é grande que a briga muitas vezes vocês estão errados Errados Errados Errados Vocês já viram alguma família que mora por aqui fazer barulho aí na casa de vocês? Nossa, minha casa aqui é rodeada de vidros, vitrôs, janelões. O som da forma como está, vocês abaixaram. Mas da forma como está, o som está dentro da minha casa. Vocês estão no quintal de casa. Ele entra, a gente tem vidro. Eu, minha vizinhança aqui Entendeu? Ele expande, ele entra pelos vitrôs de banheiro Não dá certo Tá abafado, tá calor Não dá pra ficar fechando porta Desculpe, Felipe Mas, por favor Abaixe Esse Esse Esse Som Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Desculpe Felipe, mas por favor, abaixe esse som! ZOO ZOO ZOO ZOO ZOO I need your face in the sun O vidro de veneziana FIER Vitros, vitros, janelões Janelões Janelões, janelões, janelões O vidro de Vendresiana FIER Janelões FIER Desculpe, Felipe, mas por favor, abaixe esse som. Você põe bem baixinho. Agora, você faz uma festa com mais de 100 pessoas, 150 pessoas na vizinhança. A gente quer ouvir o silêncio. Entendeu? Felipe Mas por favor Felipe O som é só de vocês Felipe Amanhã é quarta-feira Mas se fosse sábado, se fosse domingo, se fosse sexta Não importa Porque cada um dentro da sua casa Tem um costume, um ritmo Ritmo. A gente quer ouvir o silêncio. Sempre tem um que grita, né? Né? Né? Aquele converse. Converse. Entende, Felipe? O que é isso? O que é isso? Desculpe, Felipe. Felipe. Mas, por favor, abaixe esse som. Entendeu?"
948,files_original/AUD-20210114-WA0011.opus," Tava bom de dormir, filho, mas com a garoa que tá aí, a piazinha acordou agora."
949,files_original/AUD-20230708-WA0039.opus," Boa noite galera, bom? Se tiver aí pro lado aí de Oxford, aí Renault, lá do Germânia Colonial ali, alguém me dá um toque, hein? Daqui a pouco tem que sair também aí, e sexta-feira é o bicho, né cara? O cara não se aguenta, daí já tomei umas duas latinhas aí, fica meio complicado, hein? Bom?"
950,files_original/AUD-20200303-WA0015.opus," Se namorando comigo, mas ia sair por aqui, campear, buchicava, ia chupar buchicava, ia comer pitanga, ia chupar mimosa, ia fazer bastante coisa, se não quer eu..."
951,files_original/AUD-20220106-WA0006.opus, 🎵
952,files_original/AUD-20220825-WA0029.m4a," Não vamos tomar uma gelada hoje, porque eu acordei com uma sedeira do diabo hoje."
953,files_original/AUD-20210312-WA0024.opus," Bom dia aí, galera. Não sei se ainda vocês estão sabendo, mas hoje é sexta-feira, tá? O cara trabalha sexta-feira porque deve estar muito fodido, né? Tomar um canhãozinho, depois uma cervejinha, começar a se acariciar, morrer de rir, celebrar a vida e aproveitar. Porque a hora é agora, tá? Vocês sabem que pobre é aquele que tem dinheiro e não gasta, né? Aquele que só fica pensando em dinheiro e não fica pensando em gastar e gastar o tempo. Coisa mais importante do mundo, o tempo. A única coisa que não dá pra agarrar. Beleza galera? Bom dia aí para todo mundo"
954,files_original/AUD-20190613-WA0028.opus," Não, pode crer mesmo, só vou fazer uma jogada pra um camarada meu ali bem rapidinho, cara, ali no centro mesmo, bota fé"
955,files_original/AUD-20220902-WA0007.mp3," Sextou de aberto! Uhul! Bom dia! Santa Catarina Alguém sabe se vai trancar a BR ali que vai pra zona? Cadê você, batata mocha? Thiago, vai sair a... A canastra hoje Força se controlar um pouco, mas só um pouquinho E drogou a mãe esses dias indo ao Caipó Carcou rebita na mãe que a mãe andava bem louca em roda da casa lá duas horas da manhã carpindo na calçada lá que chegava a sair fogo da enxada porque eu quando eu tô tomando uma cervejinha bem gelada eu gosto de comer uma carne no sal grosso eu sozinho uma carninha no sal grosso eu como de 6 a 7 quilos com pão"
956,files_original/AUD-20201129-WA0003.aac, Meow! Meow! Meow! Meow! Meow! Meow! Meow! Meow! Meow! Meow! Meow! Meow! Meow!
957,files_original/AUD-20230102-WA0013.opus," Bom dia, alguém sabe me informar se a Serra de Curupá está passando caminhão ali no desvio? Não."
958,files_original/AUD-20200118-WA0031.opus," O que sua mãe carregou durando nove meses na barriga não foi lombriga não, foi uma máquina de vencer. Bom dia, bora ralar desgraça e nunca se esqueça, beba água e planta uma árvore."
959,files_original/AUD-20221030-WA0039.m4a," Bom dia, grupo. Que Deus abençoe vocês todos e vamos em frente com o PT, que nós estamos tranquilos."
960,files_original/AUD-20201218-WA0001.m4a," Fala Diabelo! Arroba se prejudique, Danilo, espalhando a palavra do prejudicamento. A semana passou devagar, parecia arranque de balsa. E você riscando os dias no calendário com a canetinha da firma esperando pelo arrebentamento. Mas a cesta veio, pesada, ela nunca falha, ela sempre chega, e ela já chegou. O que te der em na mão hoje depois das 18 horas que não tiver álcool você cobra um tiro de meta. Se abrace nele, sempre nele, o Dreyer, e saiga aquela cubinha assassina mais louca que o requeão comendo mamona. O plano é aquele mesmo de sempre, só muda as vítimas. Quando você se vê na beira do precipício, tome a única decisão possível de ser tomada, dê um passo à frente. Chegando naquele estabelecimento que você parece um figurante do Walking Dead, você vai se olhar no espelho do banheiro, no auge do transtorno e falar pra você mesmo, se prejudique."
961,files_original/AUD-20210314-WA0021.opus," Sai daí meu patrão, como é que tá o nível do chofer aí? Não, não, o chofer tá modo ventilador aí, só mexe o pescoço aí Não, não"
962,files_original/AUD-20200628-WA0016.opus," O cara tá louco, nove e pouco, nove e dez horas, o cara nada também, fraca o balaço na cabeça Não fala nada, o cara não dá uma respostinha aí"
963,files_original/AUD-20190615-WA0013.opus," Mano... Nossa senhora Você ta ligado que tipo, existem N situações de que você perdeu sua chave e não consegue entrar no seu carro, ta ligado tipo, é exatamente só essa que o cara se beneficia de deixar a chave reserva dentro do carro, ta ligado é tipo só se você dormiu dentro do carro e alguém levou tua chave embora coisa de bêbado Fudido, mano Meu Deus, cara Eu sou um gênio"
964,files_original/AUD-20220419-WA0033.opus," Não é viável não, o trato está muito caro e o porco muito barato, então não se paga mais em 10 anos nem falar, não sei se se paga em 15, eu fiz aqui num precinho baixo, estava 500 reais por cabeça, hoje está mil reais e o preço está quase menos hoje do que quando eu fiz, então não tem como. e se tu não tiver gestão tu se quebra tem que botar tudo na ponta do lápis entradas e saídas, despesas que tu vai ter o gasto, o juro do financiamento é eu sempre falo, hoje do jeito que tá as coisas, o cara não tiver gestão e não usar os números e fazer as somas, matemática correta aí você se quebra mesmo então eu não aconselho que fique inviável você fazer mesma coisa que tem gente que critica por que eu não caso, por que eu não casei, ah, tu tá solteiro, tu tem as tuas coisas, já podia casar, tu tá bem, mais ou menos bem de vida. Eu fiz umas contas esses dias, umas contas mais ou menos certas, praticamente os números tudo certo. Eu tenho um caminhão velho de 20 mil, eu tenho mais um de 50 mil, eu tenho um caro que vale 70 mil, isso eu tô jogando tudo um pouquinho mais baixo ainda. mais uma moto de 10 mil eu tenho 24 hectares de terra aqui, quase toda plana se limpar um pouco dá 70% de máquina joguei bem baixinho que valesse lá uns 20, 25 mil hectares joguei os 24 hectares meio milhão, 500 mil, não vale bem mais tem o chiqueiro em cima que vale 500 mil, nem faz com 500 mil mas já está um pouquinho usado joguei 500 mil eu tenho 4 lotes na cidade dá uns 80 mil 70, 80 dá mais 300 mil e eu tenho 4 lotes com casa com 6 casas com 10 aluguel quase todas elas tem só uma que não tem porão ganho um bom troco de aluguel eu sei que fiz umas contas ali meu patrimônio hoje chega em 2.450.000 2.500.000 mas isso pode chegar até 3 milhões eu tenho de patrimônio fora, mas uns pica-pauzinhos a gente tem umas economias aí em volta mas isso aí não é muito e não soma também daí eu vou casar beleza era uma mulher, caso eu vou, vamos dizer que eu estou com 41 vamos dizer que eu ainda consigo dar umas trepadas até os 55 dá 15 anos dá 180 meses, 15 anos daí tu pega, tira 4 dias por mês que a mulher fica menstruada sobra 26 dias só pro cara dar uns 5 e não é todo dia que ela vai querer algum dia ela vai estar doente, algum dia vai estar com dor de cabeça um dia tá cansada, um dia também a gente vai estar cansada, alguma coisa um dia tá em volta eu fiz uma conta aqui de 20 20 foda por mês eu vou dar 3.600 foda em 15 anos, pode ser que eu aguente até 60, 65, mas também pode ser que eu me entregue nos 50, eu fiz uma média de 55 anos, sabe, a gente é meio judiado, de cachaçada, de noitada em volta ali, né, eu imagino que lá nos 50, hoje eu estou rico em espermatozoide, graças a Deus, mas eu imagino que mais 15 anos ali, a gente já vai se entregar, né, 55 anos judiado nessas lenhas, criando porco, não é fácil eu fiz uma conta 180 meses, que sobrasse 20 dias por mês, claro que também vai ter algum dia que chove ali que a gente está em casa que não vai para os matos, o cara vai se arrebentar vai dar 4, 5, 6 mas eu não sei se dá média 20 por mês quem é casado aí pode até escutar isso aí e pode comprovar que é 20 é um é um número alto deve dar 3.600 foda esses 2.400 2 milhões e meio que eu tenho de patrimônio automaticamente metade é dela dá 1 milhão e 200 mil e se eu pagar 100 reais cada vez que eu transo em volta eu vou gastar eu vou gastar 360 mil reais em transa até os 55 anos Em seu caso, eu tenho que dar 1 milhão e 250. Eu vou perder quase 1 milhão só nessa bricada de eu casar. E vai que a gente se separa antes. Dessas fodas aí vai me custar 3, 4 vezes a mais. Eu até nem fiz as contas ali, pegar 1 milhão e 250 mil e dividir por 3 mil e 600 fodas. Mas vai dar 400, 500 reais por foda, vai dar. É uns 400 reais. E assim eu consigo por 100, 120, 150. Vai bricando, né? E outra que ainda vou ter que ficar sempre transando com a mesma mulher. E assim, hoje tenho uma, amanhã tenho outra. Então, só nessa bolada de eu casar e não casar, eu vou poupar aproximadamente um milhão de reais. E para mim, que sou pobre, um milhão de reais faz a diferença. Tirando carguinha de lenha ali, ganhando 300, 400 pilas, 500 pilas no máximo por carguinha ali. E engordando porco, ganhando 30, 40 pilas por porco. eu tenho que engordar porco a vida inteira só pelo brique mal feito de casar e não casar entendeu?"
965,files_original/AUD-20200322-WA0009.opus," Oi Teresinha, tudo bem? Temos tudo isolado dentro de casa, né? Porco, não temos ninguém em Sacramento. Mas, Deus, Madonna, estou com as mãos finas de tanto me lavar com sabão. Santa Maria! O ponto da cabeça lá fora já me puxa para dentro. Mas, olha que serviço, né? Não podemos nem jogar baralho em Sacramento. Ah, Deus, o livre! Que coisa, como diz o outro. Está tudo fechado, abandonado a nossa cidade. Ah, não, não. Mas olha só, você come dentro da casa. Porco, eu vou lá fazer alguma coisa, venho para dentro, põe alguma coisa na boca e não sei pedir mastigar. Amanhã depois temos um rolo de gorda. Santo Antônio. Meu Deus, Teresinha, tu também está escondida lá dentro, não aparece para fora. Ainda mais nós, veião. Ai, meu Deus do céu. Tem que dar risada. Mas vai fazer o quê? Temos que se guardar, né? Tudo de bom, Teresinha. Vocês ali tudo bem? Ah, nós também aqui temos tudo bem ainda. Que Deus o livre, né? Tem que se livrar dessa porcaria ali. Acho que não vamos pegar, não. Tá bom, Teresinha. Um abraço, beijo. Por menos se lembrar que temos vivo ainda. Ai, ai. Tá bom. Abraço. Tchau."
966,files_original/AUD-20210203-WA0075.opus, é possível início de blitz na na escola newton mendes na 25 de julho próximo a aquab ele já então numa entrada de acabar de encostar e já abriram as portas do carro provavelmente que vai dar pra cabeça
967,files_original/AUD-20220927-WA0013.m4a, Devagarinho estão pegando um por um
968,files_original/AUD-20210129-WA0044.opus," Oi Carlinhos, nossa como você está bonito né, o vagabundo."
969,files_original/AUD-20230102-WA0021.opus, o pessoal aí que tá passando pelo K2 cuidado aí que eles estão tirando um carro aí nesse tanque no lado K2 se perdeu lá
970,files_original/AUD-20200416-WA0162.opus," Bom dia gurizes! Bah! Perdi o surf, mas fui no funcional, né meu? Bah! Tô até mais disposto. Tô tomando a creatina universal que os gurizes me indicaram. E o whey de morango. Bah! Faz uma diferença, meu. Tu não tem noção, tô de horror, tô gigante. Big, big, vem verão. É os guris. Xiii!"
971,files_original/AUD-20190823-WA0017.opus," Hoje vamos cheirar, hoje é sexta cheira, hoje nós vamos cheirar Música Tare de patina, ah ah ah ah ah ah Música"
972,files_original/AUD-20201111-WA0007.mp3," Escuta essa aqui, povo que gosta da verdade Pense numa história bonita Quem expulsou o pai de casa e ficou hospedado na pousada de jambar Paulo Barreto e o irmão Quem contratou um pistoleiro pra matar o próprio pai Quem voou e me diga aí Quem queimou as casas da fazenda pra expulsar os moradores Me diga Quem invadiu as casas de Dona Nisse pra dar uma pisa, uma pisa em Bahia de Chicó Paulo Barreto e o irmão Quem demitiu uma funcionária da empresa e não pagou os direitos ainda tirou na casa dela Irmão de Paulo Barreto Quem deu uma cadeirada em G7 Ambulância no bar de Tico Couto e um murro em Rodrigo Barbudo Quem foi, quem foi Irmão de Paulo Barreto Quem desviou a água do Rio para beneficiar sua empresa Prejudicando o abastecimento de Pedrinha e Porto do Carão Adivinha, foi Sérgio e Paulo Barreto Quem fez empréstimo milionário de 4 milhões de reais Dona um calote no BNDES, me diga aí quem foi? Foi Paulo Barreto Quem abriu a falência das empresas pra dar calote no sistema financeiro? O próprio Paulo Barreto Quem invadiu o ginásio esporte com capangas pra matar o ex-prefeito Ivan Padilha? Quem foi? Foi Paulo Barret Quem expulsou a própria irmã? É a própria irmã, viu? E o cunhado da fazenda pra querer ficar com as terras? Ô caba-bunqueiro, ô não O pai de Paulo Barret Quem demitiu o funcionário? Hoje candidato a vereador por desconfiar dele Quem? Paulo Barret e o irmão Quem era que tinha o maior salário há seis meses atrás? A Prefeitura de Pendências como procuradora do município Adivinha! A irmã de Paulo Barreto Quem é que mudou o sobrenome da campanha com vergonha do próprio pai? Ô bichinho, passei bom filho Foi Paulo Barreto Quem se candidatou em Carnaúbas e perdeu pro próprio vaqueiro? O pai de Paulo Barreto Quem demitiu duas funcionárias só porque Foi fazer um trabalho extra no seu momento de volta E não é Paulo Barreto Quem é que nunca fez nada, nadinha Por ninguém ainda quer ser prefeito É Paulo Barreto Quem foi que deu em nascimento prega na eleição Só porque disse que votava em Gustavo Ô cabra macho, viu? Foi Paulo Barreto Quem foi que quis matar a Genoma Chuíba Que teve que dormir embaixo das falhas de carnauba pra não morrer Ah, misera Família de Paulo Barreto Quem é que pintou o cemitério, colocou a luz e ainda por cima cobrou 15 mil Foi 15 mil reais a um ano atrás da nossa gestão Foi Paulo Barreto Ei, seu menino tá pensando que o povo é besta, é? A gente não é besta, a gente sabe de tudo Ah, menino, vai crescer, misera Vem, haha"
973,files_original/AUD-20231006-WA0052.opus, Aqui parece que eu estou do lado do rossoróquio. Vou pegar até na mão.
974,files_original/AUD-20210205-WA0042.mp3," Bom dia meus irmãos do grupo! Quando eu era prego, Satanás me bateu Agora sou martelo, quem bate nele sou eu Seja um martelo, hoje bato na cara de Satanás e de todo mundo que incomoda vocês Um abraço, bom dia!"
975,files_original/AUD-20211024-WA0026.mp3," Que passo por aí, ele já começa. Pega o pombo. Unidade 029, ele chega no nosso amigo Daniel Dentão com seu scan. Gravação do nosso CDzinho GSS Grupo Sem Sono 021 AM Papanduva, Santa Catarina Depois de muita espera, hein galera? Depois de muita espera O projetinho saiu Pra galera que gosta de rodar de noite Pra galera que gosta de fazer emoção virar Pra galera que gosta dos corres Por aqui Unidade 030 Nosso amigo Lebrão Seu Axor 2035 O Lebrão é o cara que faz uma viagem no ano Uma viagem no ano, vai vendo? E ainda reclama Vai vendo, Lebrão 032, fica com o nosso amigo Cabelo É nada que no GSS também tem um cabelo Só não é batateiro, mas é o cabelo Esse é o Costello 24250 Vem pra lá, X-Floz This is the mix of future dance Quase no final do ano, o projetinho saiu, hein, galera? Depois de um ano intenso, um ano cheio de... Realizações, tá chegando o cenezinho pra galera do GSS Grupo Sem Sono Galera de Papanduva e toda a região, hein? Vamos lá, vamos chamar mais gente aqui. 033, nosso amigo Icalvino. K10, da Icalvino Transportes. 034, nosso amigo Michael. Esse é o Meteor. 035, nosso amigo Léo. Seu Axor 2440. O Léo e o Michael são da galera, hein? Os caras que tomam banho só no sábado, hein? Os caçambeiros do grupo. Lá os pés na barriga e já quer dizer que tomaram banho. É, vai vendo, hein?"
976,files_original/AUD-20200422-WA0011.opus, Olá João Arrefim do Seiscentos
977,files_original/AUD-20210507-WA0001.m4a," Eu não quero nem escutar esse áudio que você me mandou aqui, filha da puta! Manda uma mensagem pra mim, por quê? Por quê? Cagar o sangue! Cagar o sangue pra fazer um gol nos acréscimos! Time de merda! Vocês são uns bosta! Vocês são tudo uns pau no cu! Time de bosta! Filha da puta! Filha da puta! Time de filha da puta! Vocês cagaram o sangue contra o coxa hoje! Seus filhos da puta Seus filhos da puta Vocês são tudo Os filhos da puta Esse Petralha, cara Esse Petralha vai morrer, cara O Petralha vai morrer de Covid Esse filho da puta Esse velho do demônio Esse velho Petralha O Petralha é satânico, cara Ele é do Satanás, cara O Petralha é do Satanás Esse é filho da puta E você é outro filho da puta Entendeu? Vocês são tudo Do demônio Vocês tem pacto com o diabo Vocês tem pacto Com Satanás Filha da puta"
978,files_original/AUD-20200821-WA0048.opus," Viu? Se tiver meio fraco de ser visto aí, vem aqui e chupa meu pito então. Opaê! Aí depois eu vou levar de manhã."
979,files_original/AUD-20190529-WA0046.opus," Blitz enfrenta o Cacos, agora!"
